2024-06-29 04:49:18; INFO; User Session Manager; 6416; 5828] OnSessionChange Start
2024-06-29 15:24:26; INFO; Utility Plugin; 6416; 12068] dwBitLockerEnable = 1 ; m_b2023Project = 0 ; m_uiPCR7BindingStatus = 3
2024-06-29 15:24:26; INFO; Utility Plugin; 6416; 12068] IsBitLockerEnabled: After Two_WMIMethod_INT()
2024-06-29 15:24:26; INFO; Utility Plugin; 6416; 12068] Fail because bios does not support WMI ID 0x00060096

2024-06-29 15:24:26; INFO; Utility Plugin; 6416; 12068] NotifyBitLockerStatus() Finish
2024-06-29 20:39:15; INFO; User Session Manager; 6416; 5828] OnSessionChange Start
2024-06-29 20:39:15; ERROR; SoulKey Plugin; 6416; 11676] UserSession:1, OnSessionChange: Event:7
2024-06-29 20:39:15; INFO; User Session Manager; 6416; 5828] OnSessionChange End
2024-06-29 20:39:16; INFO; User Session Manager; 6416; 5828] OnPowerChange Start
2024-06-29 20:39:16; INFO; User Session Manager; 6416; 5828] OnPowerChange End
2024-06-29 20:39:19; INFO; User Session Manager; 6416; 5828] OnDeviceChange Start
2024-06-29 20:39:19; INFO; User Session Manager; 6416; 5828] OnDeviceChange End
2024-06-29 20:39:19; INFO; User Session Manager; 6416; 5828] OnDeviceChange Start
2024-06-29 20:39:19; INFO; User Session Manager; 6416; 5828] OnDeviceChange End
2024-06-29 20:39:25; INFO; User Session Manager; 6416; 5828] OnDeviceChange Start
2024-06-29 20:39:25; INFO; User Session Manager; 6416; 5828] OnDeviceChange End
2024-06-29 20:39:25; INFO; User Session Manager; 6416; 5828] OnDeviceChange Start
2024-06-29 20:39:25; INFO; User Session Manager; 6416; 5828] OnDeviceChange End
